ReplicateName,FileName,SampleType,IsotopeLabelType,FragmentIonType,TransitionNote,AnalyteConcentration,MoleculeListName,MoleculeName,PrecursorMz,ProductMz,PointsAcrossPeak,Background,Area,Fwhm
CMP_exomtab_022323_Lumos_BC_pool_05,CMP_exomtab_022323_Lumos_BC_pool_05.raw,Quality Control,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,18,6272,2227612,0.05
CMP_exomtab_022323_Lumos_BC_pool_06,CMP_exomtab_022323_Lumos_BC_pool_06.raw,Quality Control,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,18,0,2122459,0.05
CMP_exomtab_022323_Lumos_BC_pool_07,CMP_exomtab_022323_Lumos_BC_pool_07.raw,Quality Control,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,20,0,3236808,0.05
CMP_exomtab_022323_Lumos_BC_pool_08,CMP_exomtab_022323_Lumos_BC_pool_08.raw,Quality Control,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,4541,3126611,0.05
CMP_exomtab_022323_Lumos_BC_pool_09,CMP_exomtab_022323_Lumos_BC_pool_09.raw,Quality Control,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,20,0,3012559,0.05
CMP_exomtab_022323_Lumos_BC_pool_10,CMP_exomtab_022323_Lumos_BC_pool_10.raw,Quality Control,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,23,0,3139694,0.05
CMP_exomtab_022323_Lumos_BC_pool_11,CMP_exomtab_022323_Lumos_BC_pool_11.raw,Quality Control,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,5035,3272076,0.05
CMP_exomtab_022323_Lumos_BC_pool_12,CMP_exomtab_022323_Lumos_BC_pool_12.raw,Quality Control,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,20,0,3292296,0.05
CMP_exomtab_022323_Lumos_BC_pool_13,CMP_exomtab_022323_Lumos_BC_pool_13.raw,Quality Control,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,0,3369796,0.05
CMP_exomtab_022323_Lumos_BC_pool_14,CMP_exomtab_022323_Lumos_BC_pool_14.raw,Quality Control,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,18,0,2437792,0.05
CMP_exomtab_022323_Lumos_BC_pool_15,CMP_exomtab_022323_Lumos_BC_pool_15.raw,Quality Control,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,20,15924,2953229,0.05
CMP_exomtab_022323_Lumos_BC_pool_16,CMP_exomtab_022323_Lumos_BC_pool_16.raw,Quality Control,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,0,3011617,0.05
CMP_exomtab_022323_Lumos_BC_SW_STD_0,CMP_exomtab_022323_Lumos_BC_SW_STD_0.raw,Blank,heavy,precursor,heavyC13,0,"glutamine","glutamine_heavyC13",257.12273,257.12273,23,6369,2148518,0.05
CMP_exomtab_022323_Lumos_BC_SW_STD_1,CMP_exomtab_022323_Lumos_BC_SW_STD_1.raw,Standard,heavy,precursor,heavyC13,0.001,"glutamine","glutamine_heavyC13",257.12273,257.12273,25,0,3432764,0.05
CMP_exomtab_022323_Lumos_BC_SW_STD_2,CMP_exomtab_022323_Lumos_BC_SW_STD_2.raw,Standard,heavy,precursor,heavyC13,0.01,"glutamine","glutamine_heavyC13",257.12273,257.12273,26,21646,2762592,0.05
CMP_exomtab_022323_Lumos_BC_SW_STD_3,CMP_exomtab_022323_Lumos_BC_SW_STD_3.raw,Standard,heavy,precursor,heavyC13,0.05,"glutamine","glutamine_heavyC13",257.12273,257.12273,24,0,2378395,0.04
CMP_exomtab_022323_Lumos_BC_SW_STD_4,CMP_exomtab_022323_Lumos_BC_SW_STD_4.raw,Standard,heavy,precursor,heavyC13,0.1,"glutamine","glutamine_heavyC13",257.12273,257.12273,24,0,2493776,0.04
CMP_exomtab_022323_Lumos_BC_SW_STD_5,CMP_exomtab_022323_Lumos_BC_SW_STD_5.raw,Standard,heavy,precursor,heavyC13,0.5,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,2255,2569686,0.05
CMP_exomtab_022323_Lumos_BC_SW_STD_6,CMP_exomtab_022323_Lumos_BC_SW_STD_6.raw,Standard,heavy,precursor,heavyC13,1,"glutamine","glutamine_heavyC13",257.12273,257.12273,19,0,1792594,0.04
CMP_exomtab_022323_Lumos_BC_SW_STD_7,CMP_exomtab_022323_Lumos_BC_SW_STD_7.raw,Standard,heavy,precursor,heavyC13,5,"glutamine","glutamine_heavyC13",257.12273,257.12273,19,0,1970699,0.05
CMP_exomtab_022323_Lumos_BC_SW_STD_8,CMP_exomtab_022323_Lumos_BC_SW_STD_8.raw,Standard,heavy,precursor,heavyC13,10,"glutamine","glutamine_heavyC13",257.12273,257.12273,18,2022,1644655,0.05
CMP_exomtab_022323_Lumos_BC_SW_STD_9,CMP_exomtab_022323_Lumos_BC_SW_STD_9.raw,Standard,heavy,precursor,heavyC13,50,"glutamine","glutamine_heavyC13",257.12273,257.12273,17,0,1790823,0.04
CMP_exomtab_022323_Lumos_BC_SW_STD_10,CMP_exomtab_022323_Lumos_BC_SW_STD_10.raw,Standard,heavy,precursor,heavyC13,100,"glutamine","glutamine_heavyC13",257.12273,257.12273,17,0,1063280,0.05
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_1,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,0,5098429,0.04
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_2,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,20,0,6027778,0.05
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_3,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_3.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,20,38878,4418981,0.04
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_4,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_4.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,19,6452,3880579,0.05
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_5,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_5.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,0,4249432,0.05
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_6,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_6.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,19,69896,4594190,0.04
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B1,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,50885,4976618,0.05
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B2,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,19,8774,6431032,0.04
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B3,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B3.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,0,4877151,0.05
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B4,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B4.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,0,6031046,0.04
CMP008_022323_Lumos_BC_MM_10_10_filtrate_1,CMP008_022323_Lumos_BC_MM_10_10_filtrate_1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,0,5407161,0.05
CMP008_022323_Lumos_BC_MM_10_10_filtrate_2,CMP008_022323_Lumos_BC_MM_10_10_filtrate_2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,20,17421,4948277,0.04
CMP008_022323_Lumos_BC_MM_10_10_filtrate_3,CMP008_022323_Lumos_BC_MM_10_10_filtrate_3.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,20,32415,3924097,0.05
CMP008_022323_Lumos_BC_MM_10_10_filtrate_4,CMP008_022323_Lumos_BC_MM_10_10_filtrate_4.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,0,4164533,0.05
CMP008_022323_Lumos_BC_MM_10_10_filtrate_5,CMP008_022323_Lumos_BC_MM_10_10_filtrate_5.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,20,3281,3906733,0.04
CMP008_022323_Lumos_BC_MM_10_10_filtrate_6,CMP008_022323_Lumos_BC_MM_10_10_filtrate_6.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,13808,1903028,0.05
CMP008_022323_Lumos_BC_MM_10_10_filtrate_B1,CMP008_022323_Lumos_BC_MM_10_10_filtrate_B1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,19,87083,5707279,0.04
CMP008_022323_Lumos_BC_MM_10_10_filtrate_B2,CMP008_022323_Lumos_BC_MM_10_10_filtrate_B2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,0,4236760,0.05
CMP008_022323_Lumos_BC_MM_10_10_filtrate_B3,CMP008_022323_Lumos_BC_MM_10_10_filtrate_B3.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,48329,4034978,0.05
CMP008_022323_Lumos_BC_MM_10_10_filtrate_B4,CMP008_022323_Lumos_BC_MM_10_10_filtrate_B4.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,20,31770,3248208,0.05
CMP009_022323_Lumos_BC_Syn_10_30_filtrate_1,CMP009_022323_Lumos_BC_Syn_10_30_filtrate_1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,24,10714,2992339,0.05
CMP009_022323_Lumos_BC_Syn_10_30_filtrate_2,CMP009_022323_Lumos_BC_Syn_10_30_filtrate_2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,23,0,4442391,0.05
CMP009_022323_Lumos_BC_Syn_10_30_filtrate_3,CMP009_022323_Lumos_BC_Syn_10_30_filtrate_3.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,25702,4484558,0.05
CMP009_022323_Lumos_BC_Syn_10_30_filtrate_4,CMP009_022323_Lumos_BC_Syn_10_30_filtrate_4.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,23,7912,3174055,0.04
CMP009_022323_Lumos_BC_Syn_10_30_filtrate_5,CMP009_022323_Lumos_BC_Syn_10_30_filtrate_5.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,23,0,3841314,0.05
CMP009_022323_Lumos_BC_Syn_10_30_filtrate_6,CMP009_022323_Lumos_BC_Syn_10_30_filtrate_6.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,24,8048,5289060,0.05
CMP009_022323_Lumos_BC_Syn_10_30_filtrate_B1,CMP009_022323_Lumos_BC_Syn_10_30_filtrate_B1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,28,0,4077995,0.05
CMP009_022323_Lumos_BC_Syn_10_30_filtrate_B2,CMP009_022323_Lumos_BC_Syn_10_30_filtrate_B2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,26,51888,3997223,0.04
CMP009_022323_Lumos_BC_Syn_10_30_filtrate_B3,CMP009_022323_Lumos_BC_Syn_10_30_filtrate_B3.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,24,0,3842868,0.05
CMP009_022323_Lumos_BC_Syn_10_30_filtrate_B4,CMP009_022323_Lumos_BC_Syn_10_30_filtrate_B4.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,27,0,4234860,0.05
CMP009_022323_Lumos_BC_Syn_STD_0,CMP009_022323_Lumos_BC_Syn_STD_0.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,23,0,1840986,0.05
CMP009_022323_Lumos_BC_Syn_STD_1,CMP009_022323_Lumos_BC_Syn_STD_1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,24,0,1560882,0.05
CMP009_022323_Lumos_BC_Syn_STD_2,CMP009_022323_Lumos_BC_Syn_STD_2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,24,0,1601616,0.04
CMP009_022323_Lumos_BC_Syn_STD_3,CMP009_022323_Lumos_BC_Syn_STD_3.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,7473,1903780,0.05
CMP009_022323_Lumos_BC_Syn_STD_4,CMP009_022323_Lumos_BC_Syn_STD_4.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,20,0,1972519,0.05
CMP009_022323_Lumos_BC_Syn_STD_5,CMP009_022323_Lumos_BC_Syn_STD_5.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,17,0,1075053,0.04
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_1,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,28360,5364725,0.05
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_2,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,0,4449479,0.05
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_3,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_3.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,19,24471,4007306,0.04
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_4,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_4.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,0,4861325,0.04
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_5,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_5.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,0,2587852,0.05
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_6,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_6.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,18389,4156637,0.05
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B1,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,25,0,5138354,0.04
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B2,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,23,52801,4274399,0.04
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B3,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B3.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,26,0,4120123,0.05
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B4,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B4.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,26,42141,4895394,0.04
CMP010_022323_Lumos_BC_Croco_STD_0,CMP010_022323_Lumos_BC_Croco_STD_0.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,23,0,1674224,0.05
CMP010_022323_Lumos_BC_Croco_STD_1,CMP010_022323_Lumos_BC_Croco_STD_1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,0,1384736,0.05
CMP010_022323_Lumos_BC_Croco_STD_2,CMP010_022323_Lumos_BC_Croco_STD_2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,27,0,1328442,0.04
CMP010_022323_Lumos_BC_Croco_STD_3,CMP010_022323_Lumos_BC_Croco_STD_3.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,14174,2570745,0.05
CMP010_022323_Lumos_BC_Croco_STD_4,CMP010_022323_Lumos_BC_Croco_STD_4.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,20,0,2804699,0.05
CMP010_022323_Lumos_BC_Croco_STD_5,CMP010_022323_Lumos_BC_Croco_STD_5.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,19,0,1808652,0.05
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_1,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,23852,3970649,0.05
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_2,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,19,24374,3955794,0.05
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_3,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_3.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,23,19568,3861570,0.05
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_4,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_4.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,0,4434486,0.05
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_5,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_5.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,52068,4792791,0.05
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_6,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_6.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,48162,4319816,0.05
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B1,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,23,2364,4959206,0.05
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B2,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,23,37483,5702748,0.05
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B3,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B3.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,20,4843,3283620,0.05
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B4,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B4.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,0,4424527,0.04
CMP014_022323_Lumos_BC_Tpsu_STD_0,CMP014_022323_Lumos_BC_Tpsu_STD_0.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,20,0,1543039,0.05
CMP014_022323_Lumos_BC_Tpsu_STD_1,CMP014_022323_Lumos_BC_Tpsu_STD_1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,17,4220,1491282,0.05
CMP014_022323_Lumos_BC_Tpsu_STD_2,CMP014_022323_Lumos_BC_Tpsu_STD_2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,19,0,1095671,0.05
CMP014_022323_Lumos_BC_Tpsu_STD_3,CMP014_022323_Lumos_BC_Tpsu_STD_3.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,19,0,1895867,0.04
CMP014_022323_Lumos_BC_Tpsu_STD_4,CMP014_022323_Lumos_BC_Tpsu_STD_4.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,17,1800,1903782,0.04
CMP014_022323_Lumos_BC_Tpsu_STD_5,CMP014_022323_Lumos_BC_Tpsu_STD_5.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,17,0,1592099,0.04
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_1,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,22,0,2084528,0.05
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_2,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,26,1200,2227251,0.04
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_3,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_3.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,25,4833,2145182,0.05
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_4,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_4.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,23,1974,2687743,0.05
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_5,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_5.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,23,0,2103853,0.05
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_6,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_6.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,2720,1723950,0.05
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_B1,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_B1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,23,0,1613165,0.05
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_B2,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_B2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,23,0,1856946,0.05
CMP016_022323_Lumos_BC_Pro_STD_0,CMP016_022323_Lumos_BC_Pro_STD_0.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,26,0,3327959,0.05
CMP016_022323_Lumos_BC_Pro_STD_1,CMP016_022323_Lumos_BC_Pro_STD_1.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,24,13762,2874084,0.05
CMP016_022323_Lumos_BC_Pro_STD_2,CMP016_022323_Lumos_BC_Pro_STD_2.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,24,412,3090543,0.05
CMP016_022323_Lumos_BC_Pro_STD_3,CMP016_022323_Lumos_BC_Pro_STD_3.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,21,6991,1310540,0.05
CMP016_022323_Lumos_BC_Pro_STD_4,CMP016_022323_Lumos_BC_Pro_STD_4.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,19,0,1749759,0.05
CMP016_022323_Lumos_BC_Pro_STD_5,CMP016_022323_Lumos_BC_Pro_STD_5.raw,Unknown,heavy,precursor,heavyC13,NaN,"glutamine","glutamine_heavyC13",257.12273,257.12273,17,0,1446432,0.05
CMP_022323_Lumos_BC_MQblank_01,CMP_022323_Lumos_BC_MQblank_01.raw,Double Blank,light,precursor,light,NaN,"glutathione 2","glutathione 2_light",516.1435,516.1435,28,0,5351241,0.04
CMP_022323_Lumos_BC_MQblank_02,CMP_022323_Lumos_BC_MQblank_02.raw,Double Blank,light,precursor,light,NaN,"glutathione 2","glutathione 2_light",516.1435,516.1435,38,0,0,0.19
CMP_022323_Lumos_BC_MQblank_03,CMP_022323_Lumos_BC_MQblank_03.raw,Double Blank,light,precursor,light,NaN,"glutathione 2","glutathione 2_light",516.1435,516.1435,38,0,0,0.19
CMP_022323_Lumos_BC_MQblank_04,CMP_022323_Lumos_BC_MQblank_04.raw,Double Blank,light,precursor,light,NaN,"glutathione 2","glutathione 2_light",516.1435,516.1435,39,0,0,0.19
CMP_exomtab_022323_Lumos_BC_pool_01,CMP_exomtab_022323_Lumos_BC_pool_01.raw,Quality Control,light,precursor,light,NaN,"glutathione 2","glutathione 2_light",516.1435,516.1435,31,0,2406217,0.04
CMP_exomtab_022323_Lumos_BC_pool_02,CMP_exomtab_022323_Lumos_BC_pool_02.raw,Quality Control,light,precursor,light,NaN,"glutathione 2","glutathione 2_light",516.1435,516.1435,30,0,5781122,0.03
CMP_exomtab_022323_Lumos_BC_pool_03,CMP_exomtab_022323_Lumos_BC_pool_03.raw,Quality Control,light,precursor,light,NaN,"glutathione 2","glutathione 2_light",516.1435,516.1435,30,0,3006859,0.03
CMP_exomtab_022323_Lumos_BC_pool_04,CMP_exomtab_022323_Lumos_BC_pool_04.raw,Quality Control,light,precursor,light,NaN,"glutathione 2","glutathione 2_light",516.1435,516.1435,30,0,5482641,0.03
